X,Y,OBJECTID,STUNITID1,STUNITID2,STUNITID3,SIGNAL_ID,COMPTYPE,INT_COMPKEY,INT_UNITID,UNITID,COMPKEY,INTKEY,SERVSTAT,UNITDESC,UNITTYPE,SIGNAL_PLAN,NCDOT_ID,BIKE_LOS,PED_LOS,INSTALLATION_DATE,PED_BUTTONS,APS_TYPE,UNITTYPEDESC
-80.802072577389,35.1488807952838,61632,1771,3774, ,516,74,140895,20410,00516,162352,140895,OP,CARMEL RD_FAIRVIEW RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00516.pdf,,D-,C,1976/11/24 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.787907731773,35.2466568040903,61633,3393,10766, ,238,74,130647,10162,00238,161855,130647,OP,E SUGAR CREEK RD_THE PLAZA,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00238.pdf,10-0103,D,B,1983/01/25 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7798163175856,35.3727768878517,61634,13861,9015,,1655,74,232715,53624,01655,188873,232715,OP,PROSPERITY RIDGE RD_RIDGE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01655.pdf,,,,2016/06/05 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8314257151815,35.2291399543523,61635,3322,7430, ,130,74,132558,12073,00130,161828,132558,OP,E 11TH ST_N CALDWELL ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00130.pdf,,B-,A,1951/04/17 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.9212649844898,35.1865867692953,61636,7669,11390, ,784,74,137072,16587,00784,162653,137072,OP,NORTH FALLS DR_W TYVOLA RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00784.pdf,,D,C,2002/09/06 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8844000397001,35.2261416138246,61637,,,,90012,74,132821,12336,90012,173689,,OP,FLASHER  CAMP GREENE ST_GREENLAND AV,MSF,,,,,,N,,MULTI-WAY STOP FLASHER
-80.8455023485038,35.220802503533,61638,3375,3392,9368,21,74,133504,13019,00021,162907,133504,OP,E STONEWALL ST_S BREVARD ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00021.pdf,,C,B,1974/05/06 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.8971438541731,35.2383072845848,61639,152,441, ,859,74,131389,10904,00859,162688,131389,OP,ALLEGHANY ST_ASHLEY RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00859.pdf,,E,C,1984/02/22 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8870728771891,35.1631546626886,61640,11134,11670, ,723,74,139405,18920,00723,162618,139405,OP,TYVOLA RD_WESTPARK DR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00723.pdf,,D-,C,1986/03/17 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7823362274836,35.1346021232552,61641,5473,8662, ,1500,74,142231,21746,01500,162815,142231,OP,INTERNATIONAL DR_PROVIDENCE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01500.pdf,,E+,D,1985/12/09 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.897114802849,35.1565429301047,61642,,,,80059,74,,,80059,183111,,OP,E E WADDELL LANGUAGE ACADEMY SCHOOL,SFS,,,,,2011/10/05 00:00:00+00,Y,,SCHOOL FLASHER SOLAR
-80.7665755551744,35.2492767044677,61643,10766,11792,6052,299,74,130333,9848,00299,161882,130333,OP,LAKEDELL DR_THE PLAZA_WILANN DR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00299.pdf,10-1369,E+,C,1991/11/08 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7982350497818,35.175943996544,61644,7495,8804,9439,491,74,138411,17926,00491,162305,138411,OP,N SHARON AMITY RD_RANDOLPH RD_S SHARON AMITY RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00491.pdf,,E,C,1982/09/20 00:00:00+00,Y,Polara2WEZ,TRAFFIC SIGNAL W/ VIDEO DETECT (OPTICOM)
-80.7567591854874,35.1781145865383,61645,,,,80008,74,,,80008,173799,,OP,EAST MECKLENBURG HIGH SCHOOL,SF,,,,,2000/11/06 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8031735181693,35.1385745876851,61646,1771,9786, ,517,74,141833,21348,00517,162355,141833,OP,CARMEL RD_SHARON VIEW RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00517.pdf,,D,C+,1983/10/24 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8448816946766,35.2321263106124,61647,7450,11347, ,82,74,132192,11707,00082,161804,132192,OP,N GRAHAM ST_W 6TH ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00082.pdf,10-0159,D,A,1950/04/26 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.7787444435064,35.1000196187807,61648,8662,8430, ,515,74,145389,24904,00515,162348,145389,OP,PINEVILLE-MATTHEWS RD_PROVIDENCE RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00515.pdf,,D-,C,1985/02/26 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT (OPTICOM)
-80.8452880040333,35.207066626179,61649,,,,90016,74,135085,14600,90016,173693,,OP,FLASHER  DILWORTH RD_DILWORTH RD EAST_DILWORTH RD WEST_ROMANY RD,MSF,,,,,,Y,,MULTI-WAY STOP FLASHER
-80.836918358142,35.1949061440979,61650,3436,8725,9421,518,74,136367,15882,00518,162356,136367,OP,EAST BV_QUEENS RD WEST_S KINGS DR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00518.pdf,,E+,B-,1983/09/09 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8303485178996,35.2299037506954,61651,7430,3323,3361,137,74,132464,11979,00137,162999,132453,OP,E 12TH ST_E BROOKSHIRE FR RA_N CALDWELL ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00137.pdf,10-0233,C-,A,1974/04/23 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8501582862705,35.080915357054,61652,1771,5644, ,1515,74,146694,26209,01515,165434,146694,OP,CARMEL RD_JOHNSTON RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01515.pdf,,E,E,2002/09/24 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7768011971839,35.0940643942661,61653,,,,1613,74,,,01613 ,179836,,OP,FIRE STATION 39 ,ES,,,,,2008/11/04 00:00:00+00,,,Emergency signal
-80.7369038625451,35.134776184584,61654,4178,7233, ,1583,74,142282,21797,01583,167809,142282,OP,GALLERIA BV_MONROE RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01583.pdf,,E+,B+,2004/08/04 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8909619425991,35.1789658304316,61655,7528,9447,12255,676,74,137935,17450,00676,163037,137935,OP,NATIONS FORD RD_S TRYON ST_YORKMONT RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00676.pdf,,D,D,1965/05/27 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-80.8945750225841,35.1417011408644,61656,,,,80042,74,,,80042,176518,,OP,NATIONS FORD ELEMENTARY SCHOOL,SF,,,,,2006/08/25 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.82673982914,35.2236762898219,61657,3321,9671, ,405,74,133213,12728,00405,161927,133213,OP,E 10TH ST_SEIGLE AV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00405.pdf,,D+,A,1966/03/17 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8447670693027,35.2020149942734,61658,3436,5775, ,638,74,135624,15139,00638,162576,135624,OP,EAST BV_KENILWORTH AV,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00638.pdf,,D,A,1953/08/31 00:00:00+00,Y,Polara2WEZ,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.7582487997161,35.1124427201402,61659,8430,8959,,1771,74,144353,23868,01771,236807,144353,OP,PINEVILLE-MATTHEWS RD_REVERDY LN,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01771.pdf,10-2270,,,2017/12/01 00:00:00+00,Y,Polara3WiN,TRAFFIC SIGNAL WITH LOOPS
-80.8729240169348,35.2013792733106,61660,4611,9447, ,667,74,135645,15160,00667,162598,135645,OP,GRIFFITH ST_S TRYON ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00667.pdf,,F,B,1965/10/11 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7741378460929,35.0642165240822,61661,15953,15954,581,1574,74,162803,44420,01574,165442,162803,OP,BALLANTYNE COMMONS PY_PROVIDENCE PROMENADE DR N_PROVIDENCE PROMENADE DR S,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01574.pdf,,D-,D-,2002/04/29 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-81.0023044560316,35.0960779752078,61662,,,,391,74,,,00391 ,169454,,OP,FIRE STATION 37 ,ES,,,,,2007/03/01 00:00:00+00,,,Emergency signal
-80.8649829181617,35.1180493474275,61663,5263,9784, ,756,74,143817,23332,00756,162635,143817,OP,HOPETON RD_SHARON RD WEST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00756.pdf,,D,D,1992/06/22 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8428411893538,35.2305518117134,61664,7492,11347, ,84,74,132376,11891,00084,161805,132376,OP,N POPLAR ST_W 6TH ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00084.pdf,,D+,A,1951/06/15 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.8291909378428,35.2483149563876,61665,7450,12165, ,256,74,130326,9841,00256,161864,130326,OP,N GRAHAM ST_WOODWARD AV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00256.pdf,,D,C,1958/07/15 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7655773224913,35.2806300032153,61666,7503,7968,,1676,74,127616,7131,01676,194841,127616,OP,N TRYON ST_ORCHARD TRACE LN,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01676.pdf,10-2143,,,2016/07/22 00:00:00+00,Y,Polara 2W4,TRAFFIC SIGNAL WITH LOOPS
-80.8893233317725,35.2141518947175,61667,3218,11626, ,726,74,134228,13743,00726,162619,134228,OP,DR CARVER RD_WEST BV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00726.pdf,,D+,C+,1984/12/17 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7726057093412,35.0768011230374,61668,2576,8662, ,1538,74,147075,26590,01538,162988,147075,OP,COUNTRY LN_PROVIDENCE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01538.pdf,,E-,D,1995/01/06 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7848140381702,35.3629333102789,61669,8636,6437,,1688,74,123547,3062,01688,195325,123547,OP,LOGANVILLE DR_PROSPERITY CHURCH RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01688.pdf,,,,2013/10/10 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7725960778601,35.3041285447938,61670,,,,80021,74,,,80021,173812,,OP,JAMES MARTIN_MOREHEAD ELEM_NATHANIEL ALEXANDER_VANCE HIGH SCHOOL,SF,,,,,2005/08/24 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.7540211277062,35.1142151310153,61671,137,8430, ,498,74,144229,23744,00498,162311,144229,OP,ALEXANDER RD_PINEVILLE-MATTHEWS RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00498.pdf,10-1302,E+,E,1991/01/02 00:00:00+00,Y,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.8361619491123,35.2177187906765,61672,3348,3375, ,400,74,133915,13430,00400,162953,133915,OP,E 3RD ST_E JOHN BELK RA,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00400.pdf,10-0352,D,B,1987/08/21 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.8380229694948,35.2229227631457,61673,3394,7446,9383,66,74,133264,12779,00066,161792,133264,OP,E TRADE ST_N DAVIDSON ST_S DAVIDSON ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00066.pdf,,D,B-,1950/04/26 00:00:00+00,Y,,TRAFFIC SIGNAL W/ FIXED TIME
-80.8596551367402,35.1727154607966,61674,9595,3404, ,649,74,138651,18166,00649,162586,138651,OP,E WOODLAWN RD_SCALEYBARK RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00649.pdf,,C,D+,1984/08/13 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.935637549584,35.1970789655539,61675,11626,12255, ,727,74,135987,15502,00727,162620,135987,OP,WEST BV_YORKMONT RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00727.pdf,,E,E,1996/06/11 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8104284332903,35.2058198065545,61676,3350,3352,14892,470,74,135227,14742,00470,162034,135227,OP,E 5TH ST_E 7TH ST_FIREFIGHTER PL,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00470.pdf,10-0206,E,C,1982/12/28 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.9626147567938,35.2880636633289,61677,7341,,,830,74,176277,49029,00830,167237,176277,OP,MOUNT HOLLY RD_N I-485 INNER HY,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00830.pdf,,D-,D,2006/12/11 00:00:00+00,N,,TRAFFIC SIGNAL W/ VIDEO DETECT
-80.849495765575,35.2244336455547,61678,9375,11385, ,18,74,133096,12611,00018,161738,133096,OP,S CHURCH ST_W STONEWALL ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00018.pdf,,D,A,1974/05/03 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.7888447008257,35.1792111481327,61679,,,,90031,74,138065,17580,90031,173708,,OP,FLASHER  N SHARON AMITY RD_WALKER RD,MSF,,,,,,N,,MULTI-WAY STOP FLASHER
-80.7734363084062,35.0704120397475,61680,129,8662, ,1559,74,154969,32121,01559,162986,154969,OP,ALEXA RD_PROVIDENCE RD,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01559.pdf,,D,D+,2000/11/22 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8056590326614,35.0384690563819,61681,13334,8842,,1589,74,155346,42482,01589,173776,155346,OP,BLAKENEY GREENS BV_REA RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01589.pdf,,F,D,2006/07/27 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8336775169442,35.3152087213169,61682,4267,7893, ,345,74,125609,5124,00345,161892,125609,OP,GIBBON RD_OLD STATESVILLE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00345.pdf,10-0689,F,D,1996/09/20 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-80.8598343696662,35.2097811237909,61683,3395,10034, ,613,74,134799,14314,00613,162556,134799,OP,E TREMONT AV_SOUTH BV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00613.pdf,,E,C,1963/05/15 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.9675188018545,35.2391876020384,61684,11840,11055,16036,943,74,131151,10666,00943,167816,131151,OP,I-485 INNER RA_TUCKASEEGEE RD_WILKINSON BV,TSV,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00943.pdf,,E,E,2004/10/19 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8163401013285,35.0572161219214,61685,581,3601, ,1551,74,147882,27397,01551,162840,147882,OP,BALLANTYNE COMMONS PY_ELM LN,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01551.pdf,,E,D,1998/07/22 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8463825583529,35.2249270925315,61686,3340,9447,11337,30,74,133033,12548,00030,161746,133033,OP,E MARTIN LUTHER KING JR BV_S TRYON ST_W MARTIN LUTHER KING JR BV,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00030.pdf,,D+,B,1950/04/26 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.8054379991401,35.1691451147494,61687,,,,80049,74,,,80049,178829,,OP,ST GABRIEL CATHOLIC SCHOOL,SF,,,,,2009/01/21 00:00:00+00,Y,,SCHOOL FLASHER (SPEED REDUCT)
-80.6867236221416,35.2114992093486,61688,110,4817, ,554,74,134864,14379,00554,162531,134864,OP,ALBEMARLE RD_HARRISBURG RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00554.pdf,,D,D,1984/08/31 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-81.0300968459985,35.0949863428834,61689,9084,12251,15744,1641,74,145457,24972,01641,183024,145457,OP,GRAND PALISADES PY_RIVERPOINTE DR_YORK RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01641.pdf,,E,C,2009/05/22 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8489909864903,35.2498180101064,61690,,,,80026,74,,,80026,173817,,OP,OAKLAWN LANGUAGE ACADEMY SCHOOL,SF,,,,,1992/01/04 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8238432774529,35.2173887870675,61691,,,,91012,74,,,91012,235145,,OP,7th Street_Beaumont Ave,MPCS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\91012.pdf,,,,2017/08/23 00:00:00+00,Y,Polara X,MID BLOCK PED CROSSING SOLAR
-80.8122187824753,35.2203388619952,61692,1964,10781, ,429,74,133622,13137,00429,161944,133622,OP,CENTRAL AV_THOMAS AV,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00429.pdf,,D,A,1985/04/24 00:00:00+00,Y,Polara4W,TRAFFIC SIGNAL WITH LOOPS (OPTICOM)
-80.7068439700551,35.1733512249303,61693,5421,6736, ,1423,74,138794,18309,01423,162809,138794,OP,IDLEWILD RD_MARGARET WALLACE RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01423.pdf,,E,D,2005/08/03 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.7993480598356,35.3381329217301,61694,,,,80005,74,,,80005,173796,,OP,DAVID COX ELEMENTARY SCHOOL,SF,,,,,2005/02/23 00:00:00+00,N,,SCHOOL FLASHER (SPEED REDUCT)
-80.8840838119386,35.2655614511908,61695,7452,9313,9390,877,74,128532,8047,00877,162699,128532,OP,N HOSKINS RD_ROZZELLES FERRY RD_S HOSKINS RD,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00877.pdf,,F,C+,1960/01/01 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8470238418168,35.2305977179554,61696,7450,9388,11388,58,74,132361,11876,00058,161771,132361,OP,N GRAHAM ST_S GRAHAM ST_W TRADE ST,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00058.pdf,10-0161,D-,C,1950/04/26 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8299933426627,35.1663231482726,61697,2394,9333, ,523,74,139201,18716,00523,162367,139201,OP,COLONY RD_RUNNYMEDE LN,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00523.pdf,,D-,C,1985/01/25 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8331047966028,35.2091252276513,61698,,,,90004,74,134886,14401,90004,173681,,OP,FLASHER BALDWIN AV_BAXTER ST,MSF,,,,,,N,,MULTI-WAY STOP FLASHER
-80.7453722351854,35.17130794972,61699,3371,9776,,1754,74,138921,18436,01754,235302,138921,OP,E INDEPENDENCE BV_SHARON FOREST DR,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01754.pdf,,,,2017/09/13 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.8402852308601,35.1862623779202,61700,,,,90029,74,137236,16751,90029,173706,,OP,FLASHER  PRINCETON AV_QUEENS RD WEST,MSF,,,,,,Y,,MULTI-WAY STOP FLASHER
-80.7581761356141,35.2067377654645,61701,,,,1614,74,,,01614,180068,,OP,SHARON AMITY_PED BEACON MID BLOCK (Between Central Av & Albemarle RD),MPB,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\01614.pdf,,,,2008/07/08 00:00:00+00,N,Polara4W,MID BLOCK PED BEACON
-80.8468297722956,35.2286121685011,61702,9430,11345, ,48,74,132595,12110,00048,161762,132595,OP,S MINT ST_W 4TH ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00048.pdf,,C,C,1976/12/28 00:00:00+00,Y,,TRAFFIC SIGNAL W/ FIXED TIME
-80.919516595171,35.2396823038594,61703,7382,9410, ,886,74,131199,10714,00886,163027,131199,OP,MULBERRY CHURCH RD_S I-85 EXIT 33 RA,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00886.pdf,, , ,1982/09/29 00:00:00+00,N,,TRAFFIC SIGNAL WITH LOOPS
-80.8419017558269,35.2297146521256,61704,7435,11347, ,85,74,132466,11981,00085,161806,132466,OP,N CHURCH ST_W 6TH ST,TS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00085.pdf,,D,A,1950/04/26 00:00:00+00,N,,TRAFFIC SIGNAL W/ FIXED TIME
-80.7524986418396,35.2476894213117,61705,7162,10766, ,241,74,130578,10093,00241,161857,130578,OP,MILTON RD_THE PLAZA,TSL,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\00241.pdf,10-0493,D,D,1985/07/30 00:00:00+00,Y,,TRAFFIC SIGNAL WITH LOOPS
-80.7773623235038,35.3125881555093,61706,,,,91013,74,,,91013,235146,,OP,IBM DRIVE_COMPATIBLE WAY,MPCS,\\myrs-file-002\cdotshared$\CDOT EngineeringOperations Div\Implementation\Signal Design\PDF Signal File\Current Signals Plans\91013.pdf,,,,2017/08/23 00:00:00+00,Y,Polara X,MID BLOCK PED CROSSING SOLAR
